KommentarId,QuellenId,Plattform,Datum,Length,KommentarDEU
UgwZfIF5MP7e-C0-1xZ4AaABAg,11,YouTube,20240623224516,468,"Mal keinem Kommentar zum Schiri, da alles gesagt wurde. 
Aber wieso ist der Kommentator so negativ gegenüber der deutschen Mannschaft eingestellt? Hingenen lobt er die Schweizer bis in den Himmel! Er bleibt nüchtern bei den beiden Treffern der Deutschen und rastet förmlich aus, als die Schweiz das Tor schießt. 
Bei 19 zu 4 Schüssen redet er davon, dass die Schweizer einen Sieg verdient hätten, wie gut sie heute spielten. Sag mal haben wir das selbe Spiel gesehen??"
UgySfVrGavmuxYME_et4AaABAg,11,YouTube,20240623224449,97,Wieso zählt das erste Tor denn nicht? Der Ball war schon weg musiala hatte keinen Einfluss darauf
Ugx9QmoA1jGxKBAde394AaABAg,11,YouTube,20240623224443,88,Unsere nati war total voll getauscht gg 2.rang teams  #doppelpass #em-meister #😅😅😅😅😅😅😅😅😅
UgzadVBpMBxy0s-Asnt4AaABAg,11,YouTube,20240623224419,728,"Mal abgesehen von der Leistung des Schiri.... Ich hoffe, das Spiel war lehrreich für Nagelsmann und seine Mannschaft. Zum dritten Mal das Gleiche gespielt. Irgendwan funktioniert es halt auch nicht mehr, weil sich der oder die Gegner dann darauf einstellen können, was die Schweizer nahezu perfekt demonstriert haben. Ich hoffe, dass Nagelsmann und sein Team die Pause jetzt gut nutzen. Themen sollten sein: Wie bekomme ich die Abwehr stabilisiert?; Was kann ich mit dem Kader alles spielen lassen?; Gegen JEDES Spielsystem gibt es adäquate Gegenmittel, es liegt jetzt an den Trainern, diese zu finden und anzuwenden. Dann kann es wirklich noch ein Sommermärchen werden, denn es gab ja schon genügend EM's mit Überraschungen!!!!"
UgyT2sAW4RYpdXJk6M14AaABAg,11,YouTube,20240623224417,177,"Die Leistung vom Schiri war unterirdisch . Definitiv!

Aber jetzt nochmal an alle Füllkrug Kritiker !!! Haltet eure Fresse ! Dank Lücke sind wir Deutschen GruppenSieger !!!🎉🎉🎉🎉🎉"
Ugx1L13sm-LfvrRKRyR4AaABAg,11,YouTube,20240623224413,144,"Tor ist tor. Wenn der gegner zu schlecht ist, pech für ihn. So ein tor zurückzuziehen, das nichtmal was mit musiala zu tun hatte, ist lächerlich"
UgzBKwxYeD0bS7tb10R4AaABAg,11,YouTube,20240623224355,104,Schiri entweder Steuerflüchtling in der Schweiz oder gekauft mit deren Gold. Anders nicht zu erklären...
UgzEXRMW3KGdHrw_ZEZ4AaABAg,11,YouTube,20240623224328,73,"Gegen eine Mannschaft, in der Güteklasse von Spanien….gibts Backenfutter!"
UgzD-zPmFiOQ8ZRNcfR4AaABAg,11,YouTube,20240623224247,252,"Den regelwidrigen Treffer von Musiala, der zur Rücknahme des 1:0 geführt hat, suche ich immer noch. Ich tippe darauf, dass er den Schweizer mit der Kniescheibe gestreift hat, an den Füßen konnte ich auch nach 20 Wiederholungen keinen Kontakt finden...🤷"
Ugw9JskfV60ZtnhBF4F4AaABAg,11,YouTube,20240623224230,27,5kg N*zigold für den Schiri
UgyTndjE1rbzKBb6mid4AaABAg,11,YouTube,20240623224150,23,Neuer kranke Parade🎉🔥💪🏻
UgxV2A7dIe71z_iY8CB4AaABAg,11,YouTube,20240623224147,52,spanien wird deutschland fressen im viertelfinale :D
UgwfV7nUBW0_F7AKv9l4AaABAg,11,YouTube,20240623224135,17,Füllkrug mit bier
UgzwC-M0HuYA1d4N5Cl4AaABAg,11,YouTube,20240623224123,63,Geisteskranker Pass von Wirtz. Leider kein Tor bei rumgekommen.
UgwLDM2ESox4d33BI_J4AaABAg,11,YouTube,20240623224120,37,Tah hätte rote Karte bekommen müssen.
UgwdSwhLjfTbIxSOHD54AaABAg,11,YouTube,20240623224059,45,2:37 sagt der da Nazi ? Es klingt so . oder ?
UgzBxs8Fuskch1m_EK94AaABAg,11,YouTube,20240623224059,114,"Nach dem 3. & 4. Mal gucken kann ich sagen, nahezu alle entscheidungen die der schiri gemacht hat, waren miserabel"
UgyL7OkipBMwx83bNK14AaABAg,11,YouTube,20240623224058,75,"Der Schiri hätte keine Pfeife mitbringen müssen.



⬇️


Er ist eine Pfeife"
UgzyMxX-R48B9A7hgvV4AaABAg,11,YouTube,20240623224054,127,"🇩🇪🇹🇷 Gestern bei den Türken, heute bei den deutschen, was sind das für Schiri Leistungen? Klarer Elfer für Deutschland gewesen."
UgzuDogKJOHmA_ER0sp4AaABAg,11,YouTube,20240623224016,97,"3:10 Rüdiger hat tiefe verloren
3:55 zu tief Rüdiger..
7:10 gut, dass Rüdiger nicht zu tief stand"
UgxAYYRirey534IctS14AaABAg,11,YouTube,20240623223956,67,08:30 was zum Fick ist das für ein Horror Schrei da im Hintergrund?
Ugx7MUiRVRKAGwVVU_Z4AaABAg,11,YouTube,20240623223951,104,Wie die Schweizer nach dem Ausgleich alle zum Schiri gucken…“eventuell pfeift der ja wieder für uns“ 😂😂😂
UgzLxIMp_-RY6X9QjgZ4AaABAg,11,YouTube,20240623223949,17,Fülle du Legende!
UgzIG30B3CL0z9N6L7B4AaABAg,11,YouTube,20240623223938,90,"Rüdiger heute unglücklich vorne wie hinten, aber beißen tut er trotzdem. Mag den Jungen :)"
UgwjhoMgPFY92dnPqmJ4AaABAg,11,YouTube,20240623223936,103,Ich hoffe der Wagen vom Schiedsrichter hat nach dem Spiel gebrannt. Wares Ergebnis 3:1 für Deutschland.
Ugz59zCnMoDS0B7moO54AaABAg,11,YouTube,20240623223917,96,"hab noch selten so einen klaren Elfer gesehen, wie da geklammert wurde. Selbst nach TV nicht ???"
UgwtBD1cqENxC-gRiGF4AaABAg,11,YouTube,20240623223909,165,"havertz rennt in zeitlupe und verschenkt mehrere chancen. wir haben so viele gute stürmer, warum nehmen wir nicht jemanden der das spiel nicht so extrem verlangsamt?"
UgwAoEPbLf43phQwmkN4AaABAg,11,YouTube,20240623223848,90,Es führt kein Weg mehr an Fülle in der Startelf vorbei! Wie gut soll er noch abliefern????
UgzPYDE4HVFGI7f2Wut4AaABAg,11,YouTube,20240623223843,42,Mit Bunkern kennen sich die Schweizer aus.
UgxGYYtrntHgNqV4YnF4AaABAg,11,YouTube,20240623223832,120,"Gekaufter Schiedsrichter. Ganz einfach gesagt, und da will Mann noch sagen das sie “unparteiisch” sind. Frechheit sowas."
Ugz6XFVZWYOdudJjmCR4AaABAg,11,YouTube,20240623223813,161,"3:35 Das war kein Faul, er hat ganz klar auf den Ball gezielt.
6:20 Und das war nicht grenzwertig, dass war ein absolutes Foul! 
Der Schiri war total parteiisch."
Ugz4qaIba21TsW2LNM94AaABAg,11,YouTube,20240623223805,275,"Sehen anscheinend ja viele hier anders, aber Orsato hat keinen klaren Fehler gemacht. Nur das Halten von Widmer gegen Beier war diskussionswürdig. Die frühe gelbe Karte gegen den Schweizer nicht zu geben ist richtig, um nicht zu früh die Messlatte für gelb zu tief zu hängen."
Ugxu1PAMsVpTP8lym454AaABAg,11,YouTube,20240623223805,110,Selbst wenn man für jeden Kommentar mit Schiedsrichter/Schiri einen Shot trinkt pfeift man noch besser als der
Ugy1r5_P2urye4BsZ014AaABAg,11,YouTube,20240623223755,40,Also der Schiri war unter allerster Ehre
UgzkEcLBqtmlgPmjWvZ4AaABAg,11,YouTube,20240623223751,136,"Ausgleich in Nachspielzeit um die Ungeschlagenheit zu verteidigen?
Das hab Ich vor kurzem erst viel zu oft gesehen, grade zu Meisterlich"
Ugx_519Ecb5vrIisCx94AaABAg,11,YouTube,20240623223742,31,"raum = odonkor
fülle = neuville"
UgxDjSg3Peri5tqpomh4AaABAg,11,YouTube,20240623223724,190,"Klasse, wie der deutsche Kommentator die  sehr fragwürdigen Schiri-Entscheidungen ""softig"" wegmoderiert hat. 
Wie sagte Oliver Kahn.  ""Wir brauchen Eier"" - auch am Mikrophon, Herr Gottlob !!"
Ugyo7BKlVk5Txw44SyR4AaABAg,11,YouTube,20240623223710,286,"Den Elfer nicht zu geben ist schon hart. Der pfeifft uns ein Tor weg wegen einem vermeintlichen Foul, wo man aus dem Winkel von hinter den Spielern klar sehen konnte das Musiala ihn nicht trifft, und dann pfeifft er ein glasklares halten gegen Beier nicht... der hat doch Lack gesoffen."
UgxThwsUiDVsRuyaD4x4AaABAg,11,YouTube,20240623223705,27,Schiri ein kompletter Idiot
UgwOfj36EriBm3Q8xXx4AaABAg,11,YouTube,20240623223704,213,"War im Stadium und ich finde hier kommt garnicht rüber wie extrem gut die Schweizer Fans Stimmung gemacht haben. 90 Minuten alles gegeben für ihre Mannschaft, vor denen ziehe ich den Hut. War ein geiler Tag heute!"
UgxVZnWDH36Qb7hjR5x4AaABAg,11,YouTube,20240623223654,33,Der Schiri war ein absoluter Witz
UgwHRcgdjF1KNemp1mR4AaABAg,11,YouTube,20240623223637,292,"Schweiz super Leistung und deutlich besser gewesen .Hatten die besseren Torchancen gehabt und super verteidigt, Deutschland sehr schwer gehabt , Schweiz hätte lockerer mit 4 zu 0 gewinnen können . Verdienter sieger gewesen . Man hat gesehn wie schwer sich Deutschland tut wenn man druck macht"
UgyAkD5WFzvs4EZZL0N4AaABAg,11,YouTube,20240623223619,100,"Kimmich bruda der muss drin sein, ohne wenn und aber. Vor allem wenn man der dicke Leader sein will!"
Ugzrfw-rvF4OTzCYN8B4AaABAg,11,YouTube,20240623223610,51,Türkei und Deutschland mögen die Schiris nicht 😂😂😂😂
Ugxn8yhMstnzPBGUWsZ4AaABAg,11,YouTube,20240623223605,103,Schweiz ist schon kake aber Deutschland noch schlechter hahahahaha im 8 Finale seid ihr raus ihr sibbis
Ugx1DSb85QsCQ20KL354AaABAg,11,YouTube,20240623223604,430,"Die deutschen Kommentatoren sind bei weitem die schlimmsten Kommentatoren die es gibt. Nicht nur unglaublich langweilig, da sie sich anscheinend nicht für Deutschland freuen dürfen (WTF?), es gab mehrere Fouls der sehr aggressiven schweizerischen Mannschaft, die sie einfach ignoriert haben. Gehts noch? Was soll denn das? Ihr könnt euch gerne mal mit aufregen, oder Entscheidungen mitanzweifeln. Was sind denn das für Kommentare?"
UgxEbuVMVz5EdLCB1jN4AaABAg,11,YouTube,20240623223556,351,"Mit so einer Amgst schon ins Spiel zu gehen. So wird es nichts mit dem EM Titel. Der Schiedsrichter war aber sehr schlecht. Habe ich schon vor dem Spiel gesagt, wie kann man nur einen aus Italien nehmen. Haben die vergessen, dass auch in der Schweiz italienisch gesprochen wird und der da sicher auch gerne Urlaub macht... Zum Glück hört der jetzt auf"
UgwXg9DF4DsbQWBo2nN4AaABAg,11,YouTube,20240623223538,72,Füllkrug muss früher gebracht werden! Zu viele Flanken ohne Zielspieler…
Ugy4vqV1qdKbkjCbJol4AaABAg,11,YouTube,20240623223533,50,"Für Deutschland freut man sich immer 
Glück Wunsch"
Ugyumf9svU2zzBDmLuV4AaABAg,11,YouTube,20240623223531,122,Das der Schiri sich nicht mal die Wiederholung beim Wrestling Move im Strafraum angeschaut hat ist eine absolute Frechheit
UgyNEgqc2AiazlDKtLp4AaABAg,11,YouTube,20240623223521,63,Kann der Kommentator nicht normal reden? Hab gleich ausgemacht.
Ugx7-Zzj-uqo-IA5v9Z4AaABAg,11,YouTube,20240623223520,49,So ging es auch uns türken gestern mit dem Schiri
UgxmCvbj1jL4yY6WZER4AaABAg,11,YouTube,20240623223504,273,"Und entgegen der vielen Meinungen hier war ich ganz froh, dass der Schiri das Spiel viel am laufen gehalten hat! Auch wenn es für uns deutschen oft zum Nachteil war! Es kann nicht sein, dass bei jedem kleinen Kontakt, Rempler etc. gepfiffen wird oder Elfmeter gegeben wird."
UgxNfdh4j9bVEUCpqOx4AaABAg,11,YouTube,20240623223500,40,Klares Foul an Beier. Einfach lächerlich
UgyIJWnOXHkGYqFcs3d4AaABAg,11,YouTube,20240623223457,1487,"Ein Witz! Highlights des Spiels...warum ist der Beitrag dann fast 9 Min lang?
Da ja die heutige Technik so ausgereift ist könnte sich die UEFA & FIFA  nicht endlich von dem ""leidigen Thema"" Schiedsrichter verabschieden? Wer braucht denn noch irgendwelche Hansel die im Weg herum stehen und immer wieder Thema für Diskussionen sind?  Im Motorsport funktioniert sowas ja auch mit x-Kameras; und ob jetzt ein VAR Minuten braucht um zu einer Entscheidung zu kommen oder man auch eine neutral generierte KI einsetzt. Heißt es nicht andauernd wir sind ein Technologie-Standort? Wenn jetzt jemand impliziert die Gegner der Schweizer hätten dann gewonnen, Falsch! Dazu müsste man als Mannschaft mit Selbstvertrauen auftreten und das auch ausführen. Aber wenn nicht mal der sogenannte ""Nationaltrainer"" einen ""Arsch in der Hose hat"" & sich was traut zu ändern....hat er wie bei den Bayern noch einen /mehrere Vorgesetzte die dazwischen quatschen? Nagelsmann GO HOME & nimm die Mannschaft mit... lass Neuer Skifahren, alle Bayern-Spieler bis auf Kimmich im Urlaub, wo sind all`die VfB`ler die es auf Platz 2 der Buli-Tabelle geschafft haben? Undav,Führich, ...Anton? Nee Danke verlogenes Stück ScheiBe ... Ob ich objektiv bin? Wohl kaum... Es gibt soo viele talentierte Spieler die ein Recht darauf hätten in der Nationalmannschaft zum Einsatz zu kommen und werden durch Ignoranz bestraft, kann sein dass ich mich wiederhole ; der Torwart-Rentner muss endlich weg!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
UgyoIThP5U6x_Tizx6h4AaABAg,11,YouTube,20240623223430,91,Wie sie alle den Schiedsrichter jetzt für ihre schwache Vorstellung verantwortlich machen 😂
Ugyxdvm9or0t0JYPdel4AaABAg,11,YouTube,20240623223411,49,"Füllkrug mit Bier, wir werden König von Europa!!!"
UgzTidVaZ1VFVZIPpDt4AaABAg,11,YouTube,20240623223406,174,"Jetzt mal wirklich ohne Scheiss.... 6:23 - Der hält den mit BEIDEN Armen, ringt ihn komplett um und Beier kann sich keinen Zentimeter bewegen...wie kann das kein Elfer sein??"
UgzJPlmzKXVUvs_YOpN4AaABAg,11,YouTube,20240623223356,178,Kann mir mal bitte einer erklären wo genau Musiala den Schweizer trifft beim 1:0? Ich hab jetzt locker 20mal zurückgespult aber ich seh da keinen Kontakt der Foulwürdig sein soll
UgxwOrAPUtd_RbmXTcp4AaABAg,11,YouTube,20240623223341,33,schweiz mit 12 mannn auf dem feld
UgxyGksbIrmSbPXxXmx4AaABAg,11,YouTube,20240623223333,239,Von wegen hebt die Fußspitze das Abseits auf. Als wäre die Hand und der Arm vom Schweizer ein Regulär Körperteil mit dem man Fußball spielen darf! Also hebt  der Fuß und der Unterschenkel den Abseits auf. Aber alles dramatischer als es ist
Ugy678-XtmwfzBEyARJ4AaABAg,11,YouTube,20240623223326,302,"Der Schiedsrichter heute war wirklich bodenlos. Und nicht nur, weil er das Tor zurück nimmt und den möglichen Elfmeter nicht gibt. Gelbe Karte für die Schweiz bei ner Schalbe von rüdiger, gleichzeitig heftiges Foul an Musiala und weiterspielen lassen, und das in vielen Aktionen für beide Mannschaften."
UgyZEmRPrZ3wqBLSnc54AaABAg,11,YouTube,20240623223318,400,"Auch wenn ich sowas ungern unterstelle , aber dieser Schiri war eindeutig bestochen 
Erst ein Tor wegen eines minimalen Kontakts aberkennen , dann auf anderer Seite ein ähnliches Foul weiterlaufen lassen und dann noch ein 100% Elfer nicht geben ( trotz Aufforderung nicht die Wiederholung angesehen ) -> mehr Beweis braucht man nicht um dann die Worte einer möglichen Bestechung in den Mund zu nehmen"
UgwmjFHGcT8XgC3cS714AaABAg,11,YouTube,20240623223314,95,Hat der Kommetar 2:36 Naszi schiebt an Deutshcland vor bei gesagt? Alter des geht mal gar nicht
UgyI-8afYkCxGC-UBkh4AaABAg,11,YouTube,20240623223302,8,Verdient
UgxHuSUrv1fhppaFAZ54AaABAg,11,YouTube,20240623223254,67,Sagt er da nazi an den Deutschen vorbei oder bin ich Hörbehindert ?
Ugx4Sl7qg2O5byeiTCx4AaABAg,11,YouTube,20240623223247,21,Was macht Tah den da?
UgzfboDGIPjW0ruhKEV4AaABAg,11,YouTube,20240623223245,123,"Wenn die Deutschen da wieder angekommen sind, wo Sie hingehören, und die Fanboys natürlich den Schiri die Schuld geben. lol"
UgxxZVL6ynew7qmrfPB4AaABAg,11,YouTube,20240623223244,17,Schiri einfach 💀💀
UgyyAKSnFp68i8p-VOF4AaABAg,11,YouTube,20240623223238,57,"War klar das, dass ein Dortmunder rettet ❤️ nur der bvb 😎"
UgymESXA5PslKvA4DaJ4AaABAg,11,YouTube,20240623223216,165,"Füllkrug mal wieder ganz klasse als Joker! Mich wundert es aber, dass Sane wieder eingewechselt wurde. Der bringt einfach keine Leistung in den letzten drei Spielen!"
Ugx44UNlLB1D_bfCX3J4AaABAg,11,YouTube,20240623223204,791,"Mein ""Lieblingsspieler"" Josuah Kimmich stand und trabte  wieder den gleichen lahmarschigen Alibi-Stiefel runter, wofür ich ihn  seit langem kritisiere: Zu hoch stehend, fast jeden Ball  nach hinten spielend, bei  Ballverlust auf seiner rechten Seite trabt er  wie beim  Abseitstor hinterher. Beide Tore fielen über Kimmichs  rechte Seite. (Das Abseits war sein Glück)  Mir unerklärlich, dass er bei Nagelsmann ein ""Dauer-Abo"" hat. (gemeinsame Bayern-Vergangenheit?) Henrichs gehört rein!! 
Dank an ""Fülle"".  Warum spielt er nicht von Anfang an? 
Wir brauchen neben den Dribblern Musiala und Wirtz einen ""richtigen"" Mittelstürmer.
War vorhersehbar, dass sich die deutsche Manschaft gegen hochpressende Mannschaften schwertut. Kompliment an die ""Schwizzer"". Viel fehlte nicht zur Überraschung."
UgyvugsUr1PbNa3nK7l4AaABAg,11,YouTube,20240623223153,20,grausam gepfiffen...
Ugx7v00zMPv4R0Ksokx4AaABAg,11,YouTube,20240623223101,175,"Ich will jetzt nicht wie der parteiische Deutschlandfan mit Halbwissen wirken, aber manche Entscheidungen von dem Schiri waren schon sehr fragwürdig. Oder täusche ich mich da?"
UgzRjy2B9zhOMMIw-NN4AaABAg,11,YouTube,20240623223044,44,Füllkrug bitte von Beginn an spielen lassen!
Ugy_k6Yc1Itwig6MmNx4AaABAg,11,YouTube,20240623223042,159,"Chancenverwertung der Deutschen ist schon besorgniserregend - Den Schiri mal dahin gestellt. Aber das ändert nichts daran, dass jetzt jedes Spiel schwerer wird"
Ugy1ZzlRxpnlwWbimU14AaABAg,11,YouTube,20240623223036,494,"Wir Polen sind ja bekanntlich die Weltmeister im Herumnörgeln, was bei uns schon zur Kultur gehört. Doch wenn wir ein Ziel erreicht haben, dann freuen wir uns und verbreiten positive Stimmung. Aber die Deutschen sind selbst dann noch am Meckern wenn es nicht so lief wie erwartet, trotz der Tatsache, dass man es ins Achtelfinale geschafft hat. Ist doch egal was bei dem Spiel im Detail schiefging. Am Ende zählt sowieso nur der Gesamtpunktestand, um sich zu qualifizieren und weiter zu kommen."
Ugy_sXy0_4KUYmrRpbB4AaABAg,11,YouTube,20240623223035,77,Was willste machen?🤷🏻‍♂️ wenn die gegnerische Mannschaft zu zwölft aufläuft…?
UgwFoGNeiF6bdQBuQFR4AaABAg,11,YouTube,20240623223030,33,2:31 höre ich das richtig? hahaha
UgyAnaYa47v8N8h1y894AaABAg,11,YouTube,20240623223027,51,Ich glaube spätestens im Viertelfinale ist Schluss.
Ugyj1RJf_t1o_NGJpnB4AaABAg,11,YouTube,20240623222944,77,"""klammern""?!? der hält den Bub komplett vom Bewegen ab so wie der ""klammert""."
UgwOY5crI9Z4bkdI7hh4AaABAg,11,YouTube,20240623222943,318,"Die Deutschen suchen wieder mal den sündenbock😂 Deutschland wird nicht weiter kommen das wahrs gegen den kleinen schweizer so schwer unentschieden geschafft 😂😂😂 schade das der gegner nicht Espanyola waren,die hätten euch Deutschen an die Deutsche wand gespielt beste team des turniers ist und wird sein Oley Espanyola."
UgxnYAJgrCzLkF3xaGR4AaABAg,11,YouTube,20240623222921,178,"Ganz egal wie der Schiri pfeift, wenn man sich zu dumm anstellt, spielt man gegen die Schweiz gerade so unentschieden… Spanien , als Beispiel,hätte uns mit der Leistung zerfetzt."
UgyWGlsj6ETXFFN_mth4AaABAg,11,YouTube,20240623222912,44,Wie kann so ein Schiri bei einer EM pfeifen?
UgxwSaVTgFXruzwqhGh4AaABAg,11,YouTube,20240623222859,35,2:35 sind wir das nicht eigentlich?
Ugwut7uJGtIL6_-FlE14AaABAg,11,YouTube,20240623222849,290,"In der Verteidigung brauchen wir glaub noch eine andere Strategie

Man sieht das bei den Kontern der Schweizer gut.

Die sind da häufig zu 2 gegen 2 oder 3. Oder auch mal so gut sie alleine.

Wir hingegen sind immer gegen eine volle Wand.

Gegen starke Mannschaften seh ich da viel Probleme"
UgxTUavqjLw7EPsAeGl4AaABAg,11,YouTube,20240623222849,302,"Ein wunderbares Beispiel dafür, wie ein schlechter Schiedrichster einen Spielverlauf komplett verändern und stören kann. Oder anders gesagt: 12 Schweizer gegen 11 Deutsche! Tor aberkannt und damit die Schweizer gestärkt und zwei Elfmeter nicht gegeben. Einfach nur schlimm, wie hier der Fußball leidet!"
