Tool,Radius_Manual,Radius_Model,F1_Score
XMLRoBERTaGerman,0.22000000000000006,0.4400000000000003,0.6851208669074743
XMLRoBERTaGerman,0.22000000000000006,0.4500000000000003,0.6851208669074743
XMLRoBERTaGerman,0.22000000000000006,0.4600000000000003,0.6851208669074743
XMLRoBERTaGerman,0.22000000000000006,0.4700000000000003,0.6851208669074743
XMLRoBERTaGerman,0.22000000000000006,0.4800000000000003,0.6772025016552358
XMLRoBERTaGerman,0.22000000000000006,0.4900000000000003,0.6692328387243641
XMLRoBERTaGerman,0.23000000000000007,0.15,0.7438479945712347
XMLRoBERTaGerman,0.23000000000000007,0.16,0.7438479945712347
XMLRoBERTaGerman,0.23000000000000007,0.17,0.7261904761904763
XMLRoBERTaGerman,0.23000000000000007,0.18000000000000002,0.7103541725072424
XMLRoBERTaGerman,0.23000000000000007,0.19000000000000003,0.7103541725072424
XMLRoBERTaGerman,0.23000000000000007,0.20000000000000004,0.7103541725072424
XMLRoBERTaGerman,0.23000000000000007,0.21000000000000005,0.7103541725072424
XMLRoBERTaGerman,0.23000000000000007,0.22000000000000006,0.7103541725072424
XMLRoBERTaGerman,0.23000000000000007,0.23000000000000007,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.24000000000000007,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.2500000000000001,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.2600000000000001,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.27000000000000013,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.28000000000000014,0.7024133361233172
XMLRoBERTaGerman,0.23000000000000007,0.29000000000000015,0.6944444444444445
XMLRoBERTaGerman,0.23000000000000007,0.30000000000000016,0.7058057227179453
XMLRoBERTaGerman,0.23000000000000007,0.31000000000000016,0.7058057227179453
XMLRoBERTaGerman,0.23000000000000007,0.3200000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3300000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3400000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3500000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3600000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3700000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.3800000000000002,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.39000000000000024,0.6963940083926796
XMLRoBERTaGerman,0.23000000000000007,0.40000000000000024,0.6883618578533833
XMLRoBERTaGerman,0.23000000000000007,0.41000000000000025,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.42000000000000026,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.43000000000000027,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.4400000000000003,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.4500000000000003,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.4600000000000003,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.4700000000000003,0.6993520250935505
XMLRoBERTaGerman,0.23000000000000007,0.4800000000000003,0.6911594501246597
XMLRoBERTaGerman,0.23000000000000007,0.4900000000000003,0.6829036123951377
XMLRoBERTaGerman,0.24000000000000007,0.15,0.7573380867498515
XMLRoBERTaGerman,0.24000000000000007,0.16,0.7573380867498515
XMLRoBERTaGerman,0.24000000000000007,0.17,0.7394616484714612
XMLRoBERTaGerman,0.24000000000000007,0.18000000000000002,0.7234394377842084
XMLRoBERTaGerman,0.24000000000000007,0.19000000000000003,0.7234394377842084
XMLRoBERTaGerman,0.24000000000000007,0.20000000000000004,0.7234394377842084
XMLRoBERTaGerman,0.24000000000000007,0.21000000000000005,0.7234394377842084
XMLRoBERTaGerman,0.24000000000000007,0.22000000000000006,0.7234394377842084
XMLRoBERTaGerman,0.24000000000000007,0.23000000000000007,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.24000000000000007,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.2500000000000001,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.2600000000000001,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.27000000000000013,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.28000000000000014,0.7154076864058032
XMLRoBERTaGerman,0.24000000000000007,0.29000000000000015,0.7073492636843568
XMLRoBERTaGerman,0.24000000000000007,0.30000000000000016,0.7184461315929712
XMLRoBERTaGerman,0.24000000000000007,0.31000000000000016,0.7184461315929712
XMLRoBERTaGerman,0.24000000000000007,0.3200000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3300000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3400000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3500000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3600000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3700000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.3800000000000002,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.39000000000000024,0.7089208058217223
XMLRoBERTaGerman,0.24000000000000007,0.40000000000000024,0.7008086501620984
XMLRoBERTaGerman,0.24000000000000007,0.41000000000000025,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.42000000000000026,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.43000000000000027,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.4400000000000003,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.4500000000000003,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.4600000000000003,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.4700000000000003,0.711559704663153
XMLRoBERTaGerman,0.24000000000000007,0.4800000000000003,0.7032942858714183
XMLRoBERTaGerman,0.24000000000000007,0.4900000000000003,0.6949665465774575
XMLRoBERTaGerman,0.2500000000000001,0.15,0.7573380867498515
XMLRoBERTaGerman,0.2500000000000001,0.16,0.7573380867498515
XMLRoBERTaGerman,0.2500000000000001,0.17,0.7394616484714612
XMLRoBERTaGerman,0.2500000000000001,0.18000000000000002,0.7234394377842084
XMLRoBERTaGerman,0.2500000000000001,0.19000000000000003,0.7234394377842084
XMLRoBERTaGerman,0.2500000000000001,0.20000000000000004,0.7234394377842084
XMLRoBERTaGerman,0.2500000000000001,0.21000000000000005,0.7234394377842084
XMLRoBERTaGerman,0.2500000000000001,0.22000000000000006,0.7234394377842084
XMLRoBERTaGerman,0.2500000000000001,0.23000000000000007,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.24000000000000007,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.2500000000000001,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.2600000000000001,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.27000000000000013,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.28000000000000014,0.7154076864058032
XMLRoBERTaGerman,0.2500000000000001,0.29000000000000015,0.7073492636843568
XMLRoBERTaGerman,0.2500000000000001,0.30000000000000016,0.7184461315929712
XMLRoBERTaGerman,0.2500000000000001,0.31000000000000016,0.7184461315929712
XMLRoBERTaGerman,0.2500000000000001,0.3200000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3300000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3400000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3500000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3600000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3700000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.3800000000000002,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.39000000000000024,0.7089208058217223
XMLRoBERTaGerman,0.2500000000000001,0.40000000000000024,0.7008086501620984
XMLRoBERTaGerman,0.2500000000000001,0.41000000000000025,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.42000000000000026,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.43000000000000027,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.4400000000000003,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.4500000000000003,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.4600000000000003,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.4700000000000003,0.711559704663153
XMLRoBERTaGerman,0.2500000000000001,0.4800000000000003,0.7032942858714183
XMLRoBERTaGerman,0.2500000000000001,0.4900000000000003,0.6949665465774575
XMLRoBERTaGerman,0.2600000000000001,0.15,0.769047619047619
XMLRoBERTaGerman,0.2600000000000001,0.16,0.769047619047619
XMLRoBERTaGerman,0.2600000000000001,0.17,0.750980544034701
XMLRoBERTaGerman,0.2600000000000001,0.18000000000000002,0.7347492501918115
XMLRoBERTaGerman,0.2600000000000001,0.19000000000000003,0.7347492501918115
XMLRoBERTaGerman,0.2600000000000001,0.20000000000000004,0.7347492501918115
XMLRoBERTaGerman,0.2600000000000001,0.21000000000000005,0.7347492501918115
XMLRoBERTaGerman,0.2600000000000001,0.22000000000000006,0.7347492501918115
XMLRoBERTaGerman,0.2600000000000001,0.23000000000000007,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.24000000000000007,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.2500000000000001,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.2600000000000001,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.27000000000000013,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.28000000000000014,0.726611558766324
XMLRoBERTaGerman,0.2600000000000001,0.29000000000000015,0.7184461315929712
XMLRoBERTaGerman,0.2600000000000001,0.30000000000000016,0.7293723225926616
XMLRoBERTaGerman,0.2600000000000001,0.31000000000000016,0.7293723225926616
XMLRoBERTaGerman,0.2600000000000001,0.3200000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3300000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3400000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3500000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3600000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3700000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.3800000000000002,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.39000000000000024,0.7197723253757736
XMLRoBERTaGerman,0.2600000000000001,0.40000000000000024,0.711559704663153
XMLRoBERTaGerman,0.2600000000000001,0.41000000000000025,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.42000000000000026,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.43000000000000027,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.4400000000000003,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.4500000000000003,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.4600000000000003,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.4700000000000003,0.7221672257969899
XMLRoBERTaGerman,0.2600000000000001,0.4800000000000003,0.7138056842225654
XMLRoBERTaGerman,0.2600000000000001,0.4900000000000003,0.705379822012682
XMLRoBERTaGerman,0.27000000000000013,0.15,0.769047619047619
XMLRoBERTaGerman,0.27000000000000013,0.16,0.769047619047619
XMLRoBERTaGerman,0.27000000000000013,0.17,0.750980544034701
XMLRoBERTaGerman,0.27000000000000013,0.18000000000000002,0.7347492501918115
XMLRoBERTaGerman,0.27000000000000013,0.19000000000000003,0.7347492501918115
XMLRoBERTaGerman,0.27000000000000013,0.20000000000000004,0.7347492501918115
XMLRoBERTaGerman,0.27000000000000013,0.21000000000000005,0.7347492501918115
XMLRoBERTaGerman,0.27000000000000013,0.22000000000000006,0.7347492501918115
XMLRoBERTaGerman,0.27000000000000013,0.23000000000000007,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.24000000000000007,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.2500000000000001,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.2600000000000001,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.27000000000000013,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.28000000000000014,0.726611558766324
XMLRoBERTaGerman,0.27000000000000013,0.29000000000000015,0.7184461315929712
XMLRoBERTaGerman,0.27000000000000013,0.30000000000000016,0.7293723225926616
XMLRoBERTaGerman,0.27000000000000013,0.31000000000000016,0.7293723225926616
XMLRoBERTaGerman,0.27000000000000013,0.3200000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3300000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3400000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3500000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3600000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3700000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.3800000000000002,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.39000000000000024,0.7197723253757736
XMLRoBERTaGerman,0.27000000000000013,0.40000000000000024,0.711559704663153
XMLRoBERTaGerman,0.27000000000000013,0.41000000000000025,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.42000000000000026,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.43000000000000027,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.4400000000000003,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.4500000000000003,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.4600000000000003,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.4700000000000003,0.7221672257969899
XMLRoBERTaGerman,0.27000000000000013,0.4800000000000003,0.7138056842225654
XMLRoBERTaGerman,0.27000000000000013,0.4900000000000003,0.705379822012682
XMLRoBERTaGerman,0.28000000000000014,0.15,0.7950191570881225
XMLRoBERTaGerman,0.28000000000000014,0.16,0.7950191570881225
XMLRoBERTaGerman,0.28000000000000014,0.17,0.7766011414077362
XMLRoBERTaGerman,0.28000000000000014,0.18000000000000002,0.7600732216842384
XMLRoBERTaGerman,0.28000000000000014,0.19000000000000003,0.7600732216842384
XMLRoBERTaGerman,0.28000000000000014,0.20000000000000004,0.7600732216842384
XMLRoBERTaGerman,0.28000000000000014,0.21000000000000005,0.7600732216842384
XMLRoBERTaGerman,0.28000000000000014,0.22000000000000006,0.7600732216842384
XMLRoBERTaGerman,0.28000000000000014,0.23000000000000007,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.24000000000000007,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.2500000000000001,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.2600000000000001,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.27000000000000013,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.28000000000000014,0.7517891952102479
XMLRoBERTaGerman,0.28000000000000014,0.29000000000000015,0.7434788844474055
XMLRoBERTaGerman,0.28000000000000014,0.30000000000000016,0.753936122357175
XMLRoBERTaGerman,0.28000000000000014,0.31000000000000016,0.753936122357175
XMLRoBERTaGerman,0.28000000000000014,0.3200000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3300000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3400000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3500000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3600000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3700000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.3800000000000002,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.39000000000000024,0.7441447441447441
XMLRoBERTaGerman,0.28000000000000014,0.40000000000000024,0.7358015119209149
XMLRoBERTaGerman,0.28000000000000014,0.41000000000000025,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.42000000000000026,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.43000000000000027,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.4400000000000003,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.4500000000000003,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.4600000000000003,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.4700000000000003,0.7459826035677429
XMLRoBERTaGerman,0.28000000000000014,0.4800000000000003,0.7375017253278123
XMLRoBERTaGerman,0.28000000000000014,0.4900000000000003,0.7289575289575289
XMLRoBERTaGerman,0.29000000000000015,0.15,0.7950191570881225
XMLRoBERTaGerman,0.29000000000000015,0.16,0.7950191570881225
XMLRoBERTaGerman,0.29000000000000015,0.17,0.7766011414077362
XMLRoBERTaGerman,0.29000000000000015,0.18000000000000002,0.7600732216842384
XMLRoBERTaGerman,0.29000000000000015,0.19000000000000003,0.7600732216842384
XMLRoBERTaGerman,0.29000000000000015,0.20000000000000004,0.7600732216842384
XMLRoBERTaGerman,0.29000000000000015,0.21000000000000005,0.7600732216842384
XMLRoBERTaGerman,0.29000000000000015,0.22000000000000006,0.7600732216842384
XMLRoBERTaGerman,0.29000000000000015,0.23000000000000007,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.24000000000000007,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.2500000000000001,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.2600000000000001,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.27000000000000013,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.28000000000000014,0.7517891952102479
XMLRoBERTaGerman,0.29000000000000015,0.29000000000000015,0.7434788844474055
XMLRoBERTaGerman,0.29000000000000015,0.30000000000000016,0.753936122357175
XMLRoBERTaGerman,0.29000000000000015,0.31000000000000016,0.753936122357175
XMLRoBERTaGerman,0.29000000000000015,0.3200000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3300000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3400000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3500000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3600000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3700000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.3800000000000002,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.39000000000000024,0.7441447441447441
XMLRoBERTaGerman,0.29000000000000015,0.40000000000000024,0.7358015119209149
XMLRoBERTaGerman,0.29000000000000015,0.41000000000000025,0.7459826035677429
XMLRoBERTaGerman,0.29000000000000015,0.42000000000000026,0.7459826035677429
XMLRoBERTaGerman,0.29000000000000015,0.43000000000000027,0.7459826035677429
XMLRoBERTaGerman,0.29000000000000015,0.4400000000000003,0.7459826035677429
XMLRoBERTaGerman,0.29000000000000015,0.4500000000000003,0.7459826035677429
